round,FirstPractice,ThirdPractice,date,Qualifying,SecondPractice,season,time,url,Sprint,Circuit,raceName
12,"{'date': '2022-07-22', 'time': '12:00:00Z'}","{'date': '2022-07-23', 'time': '11:00:00Z'}",2022-07-24,"{'date': '2022-07-23', 'time': '14:00:00Z'}","{'date': '2022-07-22', 'time': '15:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_French_Grand_Prix,,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",French Grand Prix
13,"{'date': '2022-07-29', 'time': '12:00:00Z'}","{'date': '2022-07-30', 'time': '11:00:00Z'}",2022-07-31,"{'date': '2022-07-30', 'time': '14:00:00Z'}","{'date': '2022-07-29', 'time': '15:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",Hungarian Grand Prix
14,"{'date': '2022-08-26', 'time': '12:00:00Z'}","{'date': '2022-08-27', 'time': '11:00:00Z'}",2022-08-28,"{'date': '2022-08-27', 'time': '14:00:00Z'}","{'date': '2022-08-26', 'time': '15:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",Belgian Grand Prix
15,"{'date': '2022-09-02', 'time': '10:30:00Z'}","{'date': '2022-09-03', 'time': '10:00:00Z'}",2022-09-04,"{'date': '2022-09-03', 'time': '13:00:00Z'}","{'date': '2022-09-02', 'time': '14:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",Dutch Grand Prix
16,"{'date': '2022-09-09', 'time': '12:00:00Z'}","{'date': '2022-09-10', 'time': '11:00:00Z'}",2022-09-11,"{'date': '2022-09-10', 'time': '14:00:00Z'}","{'date': '2022-09-09', 'time': '15:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",Italian Grand Prix
17,"{'date': '2022-09-30', 'time': '10:00:00Z'}","{'date': '2022-10-01', 'time': '10:00:00Z'}",2022-10-02,"{'date': '2022-10-01', 'time': '13:00:00Z'}","{'date': '2022-09-30', 'time': '13:00:00Z'}",2022,12:00:00Z,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",Singapore Grand Prix
18,"{'date': '2022-10-07', 'time': '03:00:00Z'}","{'date': '2022-10-08', 'time': '03:00:00Z'}",2022-10-09,"{'date': '2022-10-08', 'time': '06:00:00Z'}","{'date': '2022-10-07', 'time': '06:00:00Z'}",2022,05:00:00Z,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",Japanese Grand Prix
19,"{'date': '2022-10-21', 'time': '19:00:00Z'}","{'date': '2022-10-22', 'time': '19:00:00Z'}",2022-10-23,"{'date': '2022-10-22', 'time': '22:00:00Z'}","{'date': '2022-10-21', 'time': '22:00:00Z'}",2022,19:00:00Z,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",United States Grand Prix
20,"{'date': '2022-10-28', 'time': '18:00:00Z'}","{'date': '2022-10-29', 'time': '17:00:00Z'}",2022-10-30,"{'date': '2022-10-29', 'time': '20:00:00Z'}","{'date': '2022-10-28', 'time': '21:00:00Z'}",2022,20:00:00Z,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",Mexico City Grand Prix
21,"{'date': '2022-11-11', 'time': '15:30:00Z'}",,2022-11-13,"{'date': '2022-11-11', 'time': '19:00:00Z'}","{'date': '2022-11-12', 'time': '15:30:00Z'}",2022,18:00:00Z,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,"{'date': '2022-11-12', 'time': '19:30:00Z'}","{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",São Paulo Grand Prix
22,"{'date': '2022-11-18', 'time': '10:00:00Z'}","{'date': '2022-11-19', 'time': '11:00:00Z'}",2022-11-20,"{'date': '2022-11-19', 'time': '14:00:00Z'}","{'date': '2022-11-18', 'time': '13:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",Abu Dhabi Grand Prix
1,"{'date': '2023-03-03', 'time': '11:30:00Z'}","{'date': '2023-03-04', 'time': '11:30:00Z'}",2023-03-05,"{'date': '2023-03-04', 'time': '15:00:00Z'}","{'date': '2023-03-03', 'time': '15:00:00Z'}",2023,15:00:00Z,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",Bahrain Grand Prix
2,"{'date': '2023-03-17', 'time': '13:30:00Z'}","{'date': '2023-03-18', 'time': '13:30:00Z'}",2023-03-19,"{'date': '2023-03-18', 'time': '17:00:00Z'}","{'date': '2023-03-17', 'time': '17:00:00Z'}",2023,17:00:00Z,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}",Saudi Arabian Grand Prix
3,"{'date': '2023-03-31', 'time': '01:30:00Z'}","{'date': '2023-04-01', 'time': '01:30:00Z'}",2023-04-02,"{'date': '2023-04-01', 'time': '05:00:00Z'}","{'date': '2023-03-31', 'time': '05:00:00Z'}",2023,05:00:00Z,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",Australian Grand Prix
4,"{'date': '2023-04-28', 'time': '09:30:00Z'}",,2023-04-30,"{'date': '2023-04-28', 'time': '13:00:00Z'}","{'date': '2023-04-29', 'time': '09:30:00Z'}",2023,11:00:00Z,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,"{'date': '2023-04-29', 'time': '13:30:00Z'}","{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",Azerbaijan Grand Prix
5,"{'date': '2023-05-05', 'time': '18:00:00Z'}","{'date': '2023-05-06', 'time': '16:30:00Z'}",2023-05-07,"{'date': '2023-05-06', 'time': '20:00:00Z'}","{'date': '2023-05-05', 'time': '21:30:00Z'}",2023,19:30:00Z,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,,"{'circuitId': 'miami', 'url': 'http://en.wikipedia.org/wiki/Miami_International_Autodrome', 'circuitName': 'Miami International Autodrome', 'Location': {'lat': '25.9581', 'long': '-80.2389', 'locality': 'Miami', 'country': 'USA'}}",Miami Grand Prix
6,"{'date': '2023-05-26', 'time': '11:30:00Z'}","{'date': '2023-05-27', 'time': '10:30:00Z'}",2023-05-28,"{'date': '2023-05-27', 'time': '14:00:00Z'}","{'date': '2023-05-26', 'time': '15:00:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",Monaco Grand Prix
7,"{'date': '2023-06-02', 'time': '11:30:00Z'}","{'date': '2023-06-03', 'time': '10:30:00Z'}",2023-06-04,"{'date': '2023-06-03', 'time': '14:00:00Z'}","{'date': '2023-06-02', 'time': '15:00:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",Spanish Grand Prix
8,"{'date': '2023-06-16', 'time': '17:30:00Z'}","{'date': '2023-06-17', 'time': '16:30:00Z'}",2023-06-18,"{'date': '2023-06-17', 'time': '20:00:00Z'}","{'date': '2023-06-16', 'time': '21:00:00Z'}",2023,18:00:00Z,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",Canadian Grand Prix
9,"{'date': '2023-06-30', 'time': '11:30:00Z'}",,2023-07-02,"{'date': '2023-06-30', 'time': '15:00:00Z'}","{'date': '2023-07-01', 'time': '10:30:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,"{'date': '2023-07-01', 'time': '14:30:00Z'}","{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",Austrian Grand Prix
10,"{'date': '2023-07-07', 'time': '11:30:00Z'}","{'date': '2023-07-08', 'time': '10:30:00Z'}",2023-07-09,"{'date': '2023-07-08', 'time': '14:00:00Z'}","{'date': '2023-07-07', 'time': '15:00:00Z'}",2023,14:00:00Z,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",British Grand Prix
11,"{'date': '2023-07-21', 'time': '11:30:00Z'}","{'date': '2023-07-22', 'time': '10:30:00Z'}",2023-07-23,"{'date': '2023-07-22', 'time': '14:00:00Z'}","{'date': '2023-07-21', 'time': '15:00:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",Hungarian Grand Prix
12,"{'date': '2023-07-28', 'time': '11:30:00Z'}",,2023-07-30,"{'date': '2023-07-28', 'time': '15:00:00Z'}","{'date': '2023-07-29', 'time': '10:30:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,"{'date': '2023-07-29', 'time': '14:30:00Z'}","{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",Belgian Grand Prix
13,"{'date': '2023-08-25', 'time': '10:30:00Z'}","{'date': '2023-08-26', 'time': '09:30:00Z'}",2023-08-27,"{'date': '2023-08-26', 'time': '13:00:00Z'}","{'date': '2023-08-25', 'time': '14:00:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",Dutch Grand Prix
14,"{'date': '2023-09-01', 'time': '11:30:00Z'}","{'date': '2023-09-02', 'time': '10:30:00Z'}",2023-09-03,"{'date': '2023-09-02', 'time': '14:00:00Z'}","{'date': '2023-09-01', 'time': '15:00:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",Italian Grand Prix
15,"{'date': '2023-09-15', 'time': '09:30:00Z'}","{'date': '2023-09-16', 'time': '09:30:00Z'}",2023-09-17,"{'date': '2023-09-16', 'time': '13:00:00Z'}","{'date': '2023-09-15', 'time': '13:00:00Z'}",2023,12:00:00Z,https://en.wikipedia.org/wiki/2023_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",Singapore Grand Prix
16,"{'date': '2023-09-22', 'time': '02:30:00Z'}","{'date': '2023-09-23', 'time': '02:30:00Z'}",2023-09-24,"{'date': '2023-09-23', 'time': '06:00:00Z'}","{'date': '2023-09-22', 'time': '06:00:00Z'}",2023,05:00:00Z,https://en.wikipedia.org/wiki/2023_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",Japanese Grand Prix
17,"{'date': '2023-10-06', 'time': '13:30:00Z'}",,2023-10-08,"{'date': '2023-10-06', 'time': '17:00:00Z'}","{'date': '2023-10-07', 'time': '13:00:00Z'}",2023,17:00:00Z,https://en.wikipedia.org/wiki/2023_Qatar_Grand_Prix,"{'date': '2023-10-07', 'time': '17:30:00Z'}","{'circuitId': 'losail', 'url': 'http://en.wikipedia.org/wiki/Losail_International_Circuit', 'circuitName': 'Losail International Circuit', 'Location': {'lat': '25.49', 'long': '51.4542', 'locality': 'Al Daayen', 'country': 'Qatar'}}",Qatar Grand Prix
18,"{'date': '2023-10-20', 'time': '17:30:00Z'}",,2023-10-22,"{'date': '2023-10-20', 'time': '21:00:00Z'}","{'date': '2023-10-21', 'time': '18:00:00Z'}",2023,19:00:00Z,https://en.wikipedia.org/wiki/2023_United_States_Grand_Prix,"{'date': '2023-10-21', 'time': '22:00:00Z'}","{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",United States Grand Prix
19,"{'date': '2023-10-27', 'time': '18:30:00Z'}","{'date': '2023-10-28', 'time': '17:30:00Z'}",2023-10-29,"{'date': '2023-10-28', 'time': '21:00:00Z'}","{'date': '2023-10-27', 'time': '22:00:00Z'}",2023,20:00:00Z,https://en.wikipedia.org/wiki/2023_Mexico_City_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",Mexico City Grand Prix
20,"{'date': '2023-11-03', 'time': '14:30:00Z'}",,2023-11-05,"{'date': '2023-11-03', 'time': '18:00:00Z'}","{'date': '2023-11-04', 'time': '14:30:00Z'}",2023,17:00:00Z,https://en.wikipedia.org/wiki/2023_S%C3%A3o_Paulo_Grand_Prix,"{'date': '2023-11-04', 'time': '18:30:00Z'}","{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",São Paulo Grand Prix
21,"{'date': '2023-11-16', 'time': '04:30:00Z'}","{'date': '2023-11-17', 'time': '04:30:00Z'}",2023-11-19,"{'date': '2023-11-17', 'time': '08:00:00Z'}","{'date': '2023-11-16', 'time': '08:00:00Z'}",2023,06:00:00Z,https://en.wikipedia.org/wiki/2023_Las_Vegas_Grand_Prix,,"{'circuitId': 'vegas', 'url': 'https://en.wikipedia.org/wiki/Las_Vegas_Grand_Prix#Circuit', 'circuitName': 'Las Vegas Strip Street Circuit', 'Location': {'lat': '36.1147', 'long': '-115.173', 'locality': 'Las Vegas', 'country': 'United States'}}",Las Vegas Grand Prix
22,"{'date': '2023-11-24', 'time': '09:30:00Z'}","{'date': '2023-11-25', 'time': '10:30:00Z'}",2023-11-26,"{'date': '2023-11-25', 'time': '14:00:00Z'}","{'date': '2023-11-24', 'time': '13:00:00Z'}",2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",Abu Dhabi Grand Prix
1,"{'date': '2024-02-29', 'time': '11:30:00Z'}","{'date': '2024-03-01', 'time': '12:30:00Z'}",2024-03-02,"{'date': '2024-03-01', 'time': '16:00:00Z'}","{'date': '2024-02-29', 'time': '15:00:00Z'}",2024,15:00:00Z,https://en.wikipedia.org/wiki/2024_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",Bahrain Grand Prix
2,"{'date': '2024-03-07', 'time': '13:30:00Z'}","{'date': '2024-03-08', 'time': '13:30:00Z'}",2024-03-09,"{'date': '2024-03-08', 'time': '17:00:00Z'}","{'date': '2024-03-07', 'time': '17:00:00Z'}",2024,17:00:00Z,https://en.wikipedia.org/wiki/2024_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}",Saudi Arabian Grand Prix
3,"{'date': '2024-03-22', 'time': '01:30:00Z'}","{'date': '2024-03-23', 'time': '01:30:00Z'}",2024-03-24,"{'date': '2024-03-23', 'time': '05:00:00Z'}","{'date': '2024-03-22', 'time': '05:00:00Z'}",2024,04:00:00Z,https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",Australian Grand Prix
4,"{'date': '2024-04-05', 'time': '02:30:00Z'}","{'date': '2024-04-06', 'time': '02:30:00Z'}",2024-04-07,"{'date': '2024-04-06', 'time': '06:00:00Z'}","{'date': '2024-04-05', 'time': '06:00:00Z'}",2024,05:00:00Z,https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",Japanese Grand Prix
5,"{'date': '2024-04-19', 'time': '03:30:00Z'}",,2024-04-21,"{'date': '2024-04-20', 'time': '07:00:00Z'}","{'date': '2024-04-19', 'time': '07:30:00Z'}",2024,07:00:00Z,https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix,"{'date': '2024-04-20', 'time': '03:00:00Z'}","{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",Chinese Grand Prix
6,"{'date': '2024-05-03', 'time': '16:30:00Z'}",,2024-05-05,"{'date': '2024-05-04', 'time': '20:00:00Z'}","{'date': '2024-05-03', 'time': '20:30:00Z'}",2024,20:00:00Z,https://en.wikipedia.org/wiki/2024_Miami_Grand_Prix,"{'date': '2024-05-04', 'time': '16:00:00Z'}","{'circuitId': 'miami', 'url': 'http://en.wikipedia.org/wiki/Miami_International_Autodrome', 'circuitName': 'Miami International Autodrome', 'Location': {'lat': '25.9581', 'long': '-80.2389', 'locality': 'Miami', 'country': 'USA'}}",Miami Grand Prix
7,"{'date': '2024-05-17', 'time': '11:30:00Z'}","{'date': '2024-05-18', 'time': '10:30:00Z'}",2024-05-19,"{'date': '2024-05-18', 'time': '14:00:00Z'}","{'date': '2024-05-17', 'time': '15:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Emilia_Romagna_Grand_Prix,,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",Emilia Romagna Grand Prix
8,"{'date': '2024-05-24', 'time': '11:30:00Z'}","{'date': '2024-05-25', 'time': '10:30:00Z'}",2024-05-26,"{'date': '2024-05-25', 'time': '14:00:00Z'}","{'date': '2024-05-24', 'time': '15:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",Monaco Grand Prix
9,"{'date': '2024-06-07', 'time': '17:30:00Z'}","{'date': '2024-06-08', 'time': '16:30:00Z'}",2024-06-09,"{'date': '2024-06-08', 'time': '20:00:00Z'}","{'date': '2024-06-07', 'time': '21:00:00Z'}",2024,18:00:00Z,https://en.wikipedia.org/wiki/2024_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",Canadian Grand Prix
10,"{'date': '2024-06-21', 'time': '11:30:00Z'}","{'date': '2024-06-22', 'time': '10:30:00Z'}",2024-06-23,"{'date': '2024-06-22', 'time': '14:00:00Z'}","{'date': '2024-06-21', 'time': '15:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",Spanish Grand Prix
11,"{'date': '2024-06-28', 'time': '10:30:00Z'}",,2024-06-30,"{'date': '2024-06-29', 'time': '14:00:00Z'}","{'date': '2024-06-28', 'time': '14:30:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix,"{'date': '2024-06-29', 'time': '10:00:00Z'}","{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",Austrian Grand Prix
12,"{'date': '2024-07-05', 'time': '11:30:00Z'}","{'date': '2024-07-06', 'time': '10:30:00Z'}",2024-07-07,"{'date': '2024-07-06', 'time': '14:00:00Z'}","{'date': '2024-07-05', 'time': '15:00:00Z'}",2024,14:00:00Z,https://en.wikipedia.org/wiki/2024_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",British Grand Prix
13,"{'date': '2024-07-19', 'time': '11:30:00Z'}","{'date': '2024-07-20', 'time': '10:30:00Z'}",2024-07-21,"{'date': '2024-07-20', 'time': '14:00:00Z'}","{'date': '2024-07-19', 'time': '15:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",Hungarian Grand Prix
